event_id,episode_id,window,physical_view_id,source_frame,image,image_bytes,image_sha256
003502_02,003502,ready,front_view,473,images/003502_02_ready_front_view.jpg,56976,8bdb2a472941d89d8c9ec460bd96f418bd30d50bf05dc28af849437594b4bd1d
003502_01,003502,early,human_front_view,89,images/003502_01_early_human_front_view.jpg,62498,c300c0d33d1b737793682cd0a86304a78502f12f1c3b36e369b0831b29ebd04c
003502_01,003502,ready,human_front_view,232,images/003502_01_ready_human_front_view.jpg,64464,a1d563832e1acbd8f06cf3d3a50a47e0386232449756c85a2be78b0fade2f176
003502_02,003502,early,human_front_view,318,images/003502_02_early_human_front_view.jpg,61344,36357f15e456f209fd40690983542005cf6dc54d75152f9e9ff233c7dce65b94
003502_02,003502,ready,human_front_view,473,images/003502_02_ready_human_front_view.jpg,67238,a17ea923a144f6f294c4d6d0fcb7ad7068c0a2c431fbf672f34e3943cc60205c
003502_01,003502,early,left_wrist_view,89,images/003502_01_early_left_wrist_view.jpg,77303,d59662d4020939d402ad53f4dc5d7a59a1022f15e1feaf40b8c9ab2084c14639
003502_01,003502,ready,left_wrist_view,232,images/003502_01_ready_left_wrist_view.jpg,44675,1b7305baeadf5be2061f906f8251cb336695ac8c694ab5d1b2db25f1f3f1443e
003502_02,003502,early,left_wrist_view,318,images/003502_02_early_left_wrist_view.jpg,72486,66c598d1ff725bbd98588268d688a17c5181d25dc84d50015e3258f9bab6c61d
003502_02,003502,ready,left_wrist_view,473,images/003502_02_ready_left_wrist_view.jpg,74026,867b4cc155eac79e2daa4602d6285ce578f4f086aad43d7032de71f377de72ac
003502_01,003502,early,right_wrist_view,89,images/003502_01_early_right_wrist_view.jpg,66912,c41789e7e5ce5b8f4d9adfa5bd0223a2585fcfd90a6abeee2b89a2d7be55992f
003502_01,003502,ready,right_wrist_view,232,images/003502_01_ready_right_wrist_view.jpg,68175,6649784c71bac41aa2fa89e17b4084ea017b4493ae9c6f38e3df01c318a0a202
003502_02,003502,early,right_wrist_view,318,images/003502_02_early_right_wrist_view.jpg,43215,d9e66ca70c64aeef530888f3971f3ddb51c26dd943bfff48ca262342b5eadcf1
003502_02,003502,ready,right_wrist_view,473,images/003502_02_ready_right_wrist_view.jpg,49356,e50ee72ebf5e283bbb5ecad5c1bb858f9b70761daf38eb0f805ab11ee133e8d6
003509_01,003509,early,exo_view,174,images/003509_01_early_exo_view.jpg,53334,253a2c0734e81d0776f1f590f1c6491892cdff1a7c0b558a9051bb1850d42d8f
003509_01,003509,ready,exo_view,209,images/003509_01_ready_exo_view.jpg,52354,32e602670187f2a8edbcc0c78937719de0e6ac75b990846f4f31d9ff393972b3
003509_02,003509,early,exo_view,326,images/003509_02_early_exo_view.jpg,53729,4f13a202d9c2919992f8eb2eed595ffd9b196da3e582865491a09d1dfcf0722e
003509_02,003509,ready,exo_view,432,images/003509_02_ready_exo_view.jpg,52586,9dc69cd6e32b4249730a8d12806908f74ecc7e5bc969f4d23a9bff16513ef31d
003509_01,003509,early,front_view,174,images/003509_01_early_front_view.jpg,59867,d4f090f89a7630c28c4ae25b1beaecc4b37444fa7ba3518b3bed6704c29524e3
003509_01,003509,ready,front_view,209,images/003509_01_ready_front_view.jpg,61090,1aca6799397c9363cc8be74d5637dc321aa9a666c8ad167b2e482cdecd413b5b
003509_02,003509,early,front_view,326,images/003509_02_early_front_view.jpg,63629,d33b36a09376807675b5a8d9f8ab887f36476ad3b8b6bfbad9579a4b77c216fb
003509_02,003509,ready,front_view,432,images/003509_02_ready_front_view.jpg,57927,27e262f228f0cc0b930d445e717a62b60ea6e4b771fd40b0bf1175a49f324e4d
003509_01,003509,early,human_front_view,174,images/003509_01_early_human_front_view.jpg,62456,fbfcd6cafb8515ed209d8d32b72947c075537cbf512e4a593ef5e258645e138a
003509_01,003509,ready,human_front_view,209,images/003509_01_ready_human_front_view.jpg,67278,c2b776ff551444dc97379371edb434fd35a2308fa4cad2cd48881d63fa65d460
003509_02,003509,early,human_front_view,326,images/003509_02_early_human_front_view.jpg,71844,5e9a8fcef648c8fbce52109427a0dd6061c7c5a4bd0c40cf81023e04db3ca29d
003509_02,003509,ready,human_front_view,432,images/003509_02_ready_human_front_view.jpg,69820,02e3d7a0ad0f16f8c6adc46b601a6ae7f91c7ed32194dfe8095b7a4e57faed8b
003509_01,003509,early,left_wrist_view,174,images/003509_01_early_left_wrist_view.jpg,52372,a9fe15ebce3ece80393f8d3e2332655df92289df04e56ac4100bbf657d248580
003509_01,003509,ready,left_wrist_view,209,images/003509_01_ready_left_wrist_view.jpg,48781,ce8286b16285830ef8bdf5b9102a6194d114985e2ec75e3ee7b99fbd3a36c53a
003509_02,003509,early,left_wrist_view,326,images/003509_02_early_left_wrist_view.jpg,34358,00a1aaf2c62e2950e188feca71c75c74440dc296974a631e63cd070c105140a7
003509_02,003509,ready,left_wrist_view,432,images/003509_02_ready_left_wrist_view.jpg,54420,23a7c3b9c3ea73a87944d2c88db5b1366e394446d489c50d0e94f7b76266a4e8
003509_01,003509,early,right_wrist_view,174,images/003509_01_early_right_wrist_view.jpg,70216,3a68d45b9d4d54cdacb80cce816cf57034efaeae7acd74bfe7cb197a71942d6d
003509_01,003509,ready,right_wrist_view,209,images/003509_01_ready_right_wrist_view.jpg,68200,d5e2dbee12650d7634f5c87f0d1d42d17ed8f3cadc37f6a834ed4dcb4593899e
003509_02,003509,early,right_wrist_view,326,images/003509_02_early_right_wrist_view.jpg,70332,d7cf1ab6509f31b919a26a7e10f30781b45ab67fb64ce2742742fb00dce9492b
003509_02,003509,ready,right_wrist_view,432,images/003509_02_ready_right_wrist_view.jpg,66530,1282f227754868b11c968dccb418d1be6284947c74c821d4d1054f4079bf43e4
003526_01,003526,early,exo_view,82,images/003526_01_early_exo_view.jpg,50914,210b66313d3798a6fd98161aa53e2a6a2492e76f76850481770388eb6f4fb9de
003526_01,003526,ready,exo_view,228,images/003526_01_ready_exo_view.jpg,51008,1574d6f4a819efba0fb178431443495279a652527ef9cd922d2f8e4f29338d46
003526_02,003526,early,exo_view,325,images/003526_02_early_exo_view.jpg,53653,9743912a67c1d512290746eb1f5b37ae7806d302e045a1446796362553878534
003526_02,003526,ready,exo_view,460,images/003526_02_ready_exo_view.jpg,51102,921263cbba51c338b09fa0ded8ecc968fab063d707548fbdd2487c5ae1d638ed
003526_01,003526,early,front_view,82,images/003526_01_early_front_view.jpg,61359,52092daa3181b6bce27b1531926b34cb0abce997158ffb8b86c3beda441efff5
003526_01,003526,ready,front_view,228,images/003526_01_ready_front_view.jpg,59835,8efcc6cbe4eb863eb1833b3acd88d84df352ffb146ea0b655c35b9ec7e67bbe7
003526_02,003526,early,front_view,325,images/003526_02_early_front_view.jpg,60832,d0d7df4cf0d7790e8b51d0181b255db56d3e243466a610ebb493760f64e044b6
003526_02,003526,ready,front_view,460,images/003526_02_ready_front_view.jpg,60146,0ffa6bd1fbb57f9005d92c5d32b646b5889fc123d26ccf44b27369ad9729dab9
003526_01,003526,early,human_front_view,82,images/003526_01_early_human_front_view.jpg,59857,b22afcac51ff972f4a5a23a61b1c89c7dc289cf5e6bab1813bc0e9b6f84cb815
003526_01,003526,ready,human_front_view,228,images/003526_01_ready_human_front_view.jpg,68326,9402859e17632e1009d4470c131bc32c2d65565650cfad73b74361f2e64f7dff
003526_02,003526,early,human_front_view,325,images/003526_02_early_human_front_view.jpg,62794,1d658570cfac294cb9994b5a2acc4a9f3da19ff705b110fb45a9d0859f20cd0e
003526_02,003526,ready,human_front_view,460,images/003526_02_ready_human_front_view.jpg,70344,d973b9d974eebfb29767b66f4d568cbba157ad9d741bd08f9316cab75e859819
003526_01,003526,early,left_wrist_view,82,images/003526_01_early_left_wrist_view.jpg,68679,c868e37c8ac3b4fff13807c4d1d00629269c3e0ff6c4c271bfcae7db2c4bc00c
003526_01,003526,ready,left_wrist_view,228,images/003526_01_ready_left_wrist_view.jpg,66462,c1be8e474202e6b47626ebcca5dbdfac5f549e0dc8de3e5689b283e0078111cb
003526_02,003526,early,left_wrist_view,325,images/003526_02_early_left_wrist_view.jpg,61527,4ca9f02e17515484415164d14bf8f45944b9219ae6e35e97ca1c6704a9579c5a
003526_02,003526,ready,left_wrist_view,460,images/003526_02_ready_left_wrist_view.jpg,55787,285e3e52d0cb177ec1fa377330d06a8c9e10c569cd4210d651d865c3564fb5e3
003526_01,003526,early,right_wrist_view,82,images/003526_01_early_right_wrist_view.jpg,62844,d73c3306ddcbcff3baab94fb3b82f4a4271e1efa6b3643643d0ba5b751314861
003526_01,003526,ready,right_wrist_view,228,images/003526_01_ready_right_wrist_view.jpg,52681,3aa3fac4ba0ca7edbaabe593f9bcf81675e64cd37b62acf852788e10ee04fe1a
003526_02,003526,early,right_wrist_view,325,images/003526_02_early_right_wrist_view.jpg,62041,a3cd01da7021f12cb3dd525ae1052c2104630c77a1df5de4f7510500e5bb30dd
003526_02,003526,ready,right_wrist_view,460,images/003526_02_ready_right_wrist_view.jpg,66472,9185745b98eefd03c0b2979e3295d804852aa6fc06aeb9a7990c802978b96ef2
003533_01,003533,early,exo_view,83,images/003533_01_early_exo_view.jpg,49891,d67fc656fdfe863d23ce1c1b4de68ac7f3c8980103f10d3c04cefef081dda3c7
003533_01,003533,ready,exo_view,229,images/003533_01_ready_exo_view.jpg,49480,c3688006220c7267f3e15220c76d11982eb578eb64c1162c749c9db14888b167
003533_02,003533,early,exo_view,321,images/003533_02_early_exo_view.jpg,51940,69ce38fa44f9fc40a697b40c62b6ece70a21afbbf8792cbd90ecc9f134602704
003533_02,003533,ready,exo_view,436,images/003533_02_ready_exo_view.jpg,50319,094979cc1a5041cb64174629ceb1170ab75165586df1a90840041ea28c7f3abf
003533_01,003533,early,front_view,83,images/003533_01_early_front_view.jpg,59410,74fa5363d24acf0b7c2e36679d3b2eddd4717577e23d0de8a48e0e3188e3cf9f
003533_01,003533,ready,front_view,229,images/003533_01_ready_front_view.jpg,56267,cd2615560596aba9ca68ace7756fb85a50e8f3e744281fe01f91ebad7061fce8
003533_02,003533,early,front_view,321,images/003533_02_early_front_view.jpg,58810,5854362b374908404cadd7c888e789e72d28b7b99dc196eb8cc444c5746bf30c
003533_02,003533,ready,front_view,436,images/003533_02_ready_front_view.jpg,58236,88140ba26c308a48b645080930dc11d40b6ef9dc6cf4369a0d7ca3aa61b8ad10
003533_01,003533,early,human_front_view,83,images/003533_01_early_human_front_view.jpg,57600,6c349964baa8a3f72a7491b7b06bc7085388637f704ee38c9f0322a31cd990ab
003533_01,003533,ready,human_front_view,229,images/003533_01_ready_human_front_view.jpg,66221,5ad4a861c6eedd3403e1f8d46999ee90219437379a734f7f6064aa409d0ee8b2
003533_02,003533,early,human_front_view,321,images/003533_02_early_human_front_view.jpg,63149,38154efc0cfecf779fff7068b9fb92fb9c54fbe1f8a436f90cd9ef239d253c51
003533_02,003533,ready,human_front_view,436,images/003533_02_ready_human_front_view.jpg,66826,19d1d55e173cae885c5ad1aa622539560b9b4c0f8f8ccae656f18e35859e9bc2
003533_01,003533,early,left_wrist_view,83,images/003533_01_early_left_wrist_view.jpg,70795,a8289df3f98bd866af63d7f62b67b9e7c32ac95cea702207cc2870a47665d725
003533_01,003533,ready,left_wrist_view,229,images/003533_01_ready_left_wrist_view.jpg,70262,6372f667d62fbfa61f71afae09f8dc7eed79c76dc027fe0cf109421e30a2b0ce
003533_02,003533,early,left_wrist_view,321,images/003533_02_early_left_wrist_view.jpg,47891,a23d1a1c54264a55578e590786ee12ca6b843a7a831cff09b484cb271868ee9a
003533_02,003533,ready,left_wrist_view,436,images/003533_02_ready_left_wrist_view.jpg,58266,b9ca8573746a9e6fd465501282ed48a4b7db9000535fe8faf13b94423077f0d8
003533_01,003533,early,right_wrist_view,83,images/003533_01_early_right_wrist_view.jpg,67180,50ff6eb897d6d3f74a21c9d60860e4e94d1ae6f6377c68ef5b2a2680e2a5b18c
003533_01,003533,ready,right_wrist_view,229,images/003533_01_ready_right_wrist_view.jpg,54347,8f6096127b4880d26a224f9c3b3061424859a1c550f7dee8ed403fad46de437f
003533_02,003533,early,right_wrist_view,321,images/003533_02_early_right_wrist_view.jpg,61268,4ebfbb32f0595f965952954eb0de029b56198c5546e7b447bd16e2303455b936
003533_02,003533,ready,right_wrist_view,436,images/003533_02_ready_right_wrist_view.jpg,67361,3cec6a8ad6d4c4af0293245d5757fbeb4e7fb2c4aae85eb99856a53fca76ea7a
003545_01,003545,early,exo_view,82,images/003545_01_early_exo_view.jpg,51765,8c6159bba2189e47a2a0378a8e2fc9a0248d55022a3a30f16c631ce368be99fa
003545_01,003545,ready,exo_view,200,images/003545_01_ready_exo_view.jpg,49684,a354f3c08b4aff9c567b395bff755304053ec735a8fad5baf9872b8fe3d226de
003545_02,003545,early,exo_view,277,images/003545_02_early_exo_view.jpg,52106,a11b30b6867c21dd51c678b439e4dd09f74aca753ee7d1ead3d314590e331be1
003545_02,003545,ready,exo_view,399,images/003545_02_ready_exo_view.jpg,50896,0e515436156ffb1444e25bf102bee75004e30b2e07faae315da26c008905327b
003545_01,003545,early,front_view,82,images/003545_01_early_front_view.jpg,58433,4ac9bd80985f230fc0a1b82e3fcc4bdb4312319b4ed252e95c7cf4b439174788
003545_01,003545,ready,front_view,200,images/003545_01_ready_front_view.jpg,57128,44dcbbd033998efdec80f8ad6a492855355f1a8270e5b3771462ae7910a7c9ab
003545_02,003545,early,front_view,277,images/003545_02_early_front_view.jpg,55722,bff3b0980c55975f266638c31f3f062a4a8798cd8e299161d9b16ef76d13b862
003545_02,003545,ready,front_view,399,images/003545_02_ready_front_view.jpg,54975,03f25c42865baa7ab6c017fef2bdc58909abfd1b7c99f9487729f770c3c25292
003545_01,003545,early,human_front_view,82,images/003545_01_early_human_front_view.jpg,64044,d10a8603a8bc31d8b003ebb84409e64b66cb8703c3f221e45424d1a4d38f35a9
003545_01,003545,ready,human_front_view,200,images/003545_01_ready_human_front_view.jpg,65449,bffcb75d145fa77db18bf0eb829f45bb62cdb5eebb03ee8f4dd9af8557be9953
003545_02,003545,early,human_front_view,277,images/003545_02_early_human_front_view.jpg,69354,80030ee731661be1a6bb362a432cf326fdcf02d3cf995a6c5c1ecfebb7ef0dde
003545_02,003545,ready,human_front_view,399,images/003545_02_ready_human_front_view.jpg,66732,daff4db2874d8c0335dc6d3727a2c9f2e6df62cc22db19edcad94cad020504d1
003545_01,003545,early,left_wrist_view,82,images/003545_01_early_left_wrist_view.jpg,68330,4d6e63dc04583e530390236086b1004f007a11b7e3fe7a9722ef033ac057b05a
003545_01,003545,ready,left_wrist_view,200,images/003545_01_ready_left_wrist_view.jpg,54705,9ee1faa8e7da80a4e2e099f4f949e32d8e0f0910d7f0c070b11954a7f5efe8ec
003545_02,003545,early,left_wrist_view,277,images/003545_02_early_left_wrist_view.jpg,60011,4f7c67707b3b783661c1974123533fe5ac6c8032a65df3bddee0cb989dec03a5
003545_02,003545,ready,left_wrist_view,399,images/003545_02_ready_left_wrist_view.jpg,53561,2d939d3d7714541dcc0f7e9e0541e2cee89bd417af8d98a169a5ec2ff121e145
003545_01,003545,early,right_wrist_view,82,images/003545_01_early_right_wrist_view.jpg,72873,64ecf024a02d0106a5faf14cb98845fb1f83af991bb90303217b91ed5a6c6d8d
003545_01,003545,ready,right_wrist_view,200,images/003545_01_ready_right_wrist_view.jpg,70382,ade30553d99d9f52362e304a39938205dbcee209873eac4d0d255f579c286150
003545_02,003545,early,right_wrist_view,277,images/003545_02_early_right_wrist_view.jpg,70025,3a3ce5249df10317a47487d54d3ff609be97903a9a4ae786aafd1c720fb6eb6f
003545_02,003545,ready,right_wrist_view,399,images/003545_02_ready_right_wrist_view.jpg,69219,9737cbdca1adf9c9558fdf24185a483daba3842d7bd278426eb14fe31443eee6
003548_01,003548,early,exo_view,76,images/003548_01_early_exo_view.jpg,52043,c001b8aa10f5b8e2dc650f099bdbc81fd14f340fa44533b8c239befe650fb99a
003548_01,003548,ready,exo_view,209,images/003548_01_ready_exo_view.jpg,50063,d3fc70294b91cf730e5415b6bc44d991744dea8898e1ce593201c1cb62efe446
003548_02,003548,early,exo_view,282,images/003548_02_early_exo_view.jpg,52118,105faabab77dcb5c0d53105457356f5ec38e31961614fcd6a5e89f1eac4e2c4c
003548_02,003548,ready,exo_view,426,images/003548_02_ready_exo_view.jpg,51290,c4f95e71e554ecfc0d59d2165ae04efa12584c11b3c0295aa8e6a96d1c1d019d
003548_01,003548,early,front_view,76,images/003548_01_early_front_view.jpg,59539,2c87f2d421236afe104719326c2b9ca9d3447b3950b1ba2739e48254c48d2dcc
003548_01,003548,ready,front_view,209,images/003548_01_ready_front_view.jpg,58143,95494d6db492bed99ad76a4f1d9dcd5e18499af6ab85de1a8c8e21527f8ea18d
003548_02,003548,early,front_view,282,images/003548_02_early_front_view.jpg,58029,ef9cebbb202cf02c1e05ef9407adbd03cadf5769401b21a989a2c802525ee67f
003548_02,003548,ready,front_view,426,images/003548_02_ready_front_view.jpg,57205,c2828d10664a3afdeccef096ab7633562577de3b473b6f241c708ec5178c7b79
003548_01,003548,early,human_front_view,76,images/003548_01_early_human_front_view.jpg,65477,c2539609ebb82299a3bfa9c0719532fdb434c048280b3dbd25d971b571250439
003548_01,003548,ready,human_front_view,209,images/003548_01_ready_human_front_view.jpg,65182,4e214d0fdca66b74907658fad22e90b74663b8fb7a8747dc9022a6b175467cbd
003548_02,003548,early,human_front_view,282,images/003548_02_early_human_front_view.jpg,69177,0938ffcbfe4ac939dc2727c75586f6a3ee45bdf30c801f1450f685ceaa3213f8
003548_02,003548,ready,human_front_view,426,images/003548_02_ready_human_front_view.jpg,69461,e4dc861ff8346a27da002bca17357e6249d2a8e4722ffc2ebb58992e8dd4ddfc
003548_01,003548,early,left_wrist_view,76,images/003548_01_early_left_wrist_view.jpg,66759,95c869897a5510761d3097b9a10896f8a28da9e0a634c53af5115c5804b1e90d
003548_01,003548,ready,left_wrist_view,209,images/003548_01_ready_left_wrist_view.jpg,52455,1a29be7c0fe2ce0070df820890305d5ac2d60788d175485bc65f8a3e80cbd90f
003548_02,003548,early,left_wrist_view,282,images/003548_02_early_left_wrist_view.jpg,73366,84b076a93865dd21f2cb4c3a57bd4d0f6098b166ea9208f22321bcbea8b9b313
003548_02,003548,ready,left_wrist_view,426,images/003548_02_ready_left_wrist_view.jpg,56136,9c70105ae1cc2ee3c7d79ccee5c716d8de24ae9aa381dfc3458b8cfb69cdc6ff
003548_01,003548,early,right_wrist_view,76,images/003548_01_early_right_wrist_view.jpg,67835,8ddbdd03131472d6fc5bb2195b1542b5f377b27ad13f2103f09ae70743280f7d
003548_01,003548,ready,right_wrist_view,209,images/003548_01_ready_right_wrist_view.jpg,65817,6cb6a2a1570dfb400a2d73b01c9b3e809cb5d2232d79d41c6d716a4eda6b81f3
003548_02,003548,early,right_wrist_view,282,images/003548_02_early_right_wrist_view.jpg,66540,b956b637ec6a5ff767130047d636bc72c8ae46a9c14bfcf3e064eff4bc5e7b66
003548_02,003548,ready,right_wrist_view,426,images/003548_02_ready_right_wrist_view.jpg,65604,9d3db768afe14a983f69e3236fc6c530833b8e3498ca243c864da6dbc6eed252
003765_01,003765,early,exo_view,88,images/003765_01_early_exo_view.jpg,50068,373998f7f64001b73cc0e3c8a6248ac493dc091a019eade543fa2d6b9fbe0ef1
003765_01,003765,ready,exo_view,228,images/003765_01_ready_exo_view.jpg,49521,3aea1ed2f125db49305513a8a0765636c87039cb90d007c9f1f0a4b2be697e84
003765_02,003765,early,exo_view,311,images/003765_02_early_exo_view.jpg,52075,5f0ed02c35a247cc339a389aa07ad26434e671462629d8ba468780645406d3ba
003765_02,003765,ready,exo_view,437,images/003765_02_ready_exo_view.jpg,50621,8f64705efbdae8adea4e00fa7ea328f240b53def82ca1a0b8b240673bbd7f323
003765_01,003765,early,front_view,88,images/003765_01_early_front_view.jpg,57388,5c67a07d3bb578c18daddb46ce10d0a48906fd575373e22fd762eb1e306f2d6f
003765_01,003765,ready,front_view,228,images/003765_01_ready_front_view.jpg,58579,2de6961ae5e2db727b2fc770170eb8e744ee65eb09becac8bc8fdb5c50a3bbe1
003765_02,003765,early,front_view,311,images/003765_02_early_front_view.jpg,55595,f93bd68b8e3269759c425e358274075d987cc7206c3cae717fe21a7ab9ab24ea
003765_02,003765,ready,front_view,437,images/003765_02_ready_front_view.jpg,55805,1a7af07b0376e9c009d7f23b6ab49c50366d0073346592d3f109a0986c6f6044
003765_01,003765,early,human_front_view,88,images/003765_01_early_human_front_view.jpg,54343,a25a40436dc1f05c36c61ac02e76462d1d392e177c88a8782e0738000af6a0bf
003765_01,003765,ready,human_front_view,228,images/003765_01_ready_human_front_view.jpg,65090,92571f7d1334c5b5dc88dccbbc8dfdaac45dcdbf53b74573ce32bf3b184f7419
003765_02,003765,early,human_front_view,311,images/003765_02_early_human_front_view.jpg,60842,ab238e486f6fc83817647d918251695be41a728502aead83ef74fdebfa53b1c2
003765_02,003765,ready,human_front_view,437,images/003765_02_ready_human_front_view.jpg,69274,e7ee858ad908423370bec4bb74295c7505579bc39430d2e2e94b2de3dd0c631c
003765_01,003765,early,left_wrist_view,88,images/003765_01_early_left_wrist_view.jpg,70293,2b7c797473d44f10fd1f63c8edad346a972a056ff46b08facf33922e52f9530d
003765_01,003765,ready,left_wrist_view,228,images/003765_01_ready_left_wrist_view.jpg,69599,697e6fe25e093808900b3d46f9d40bf6e1e3a8930d7e8d4a7698c5a84b7166a2
003765_02,003765,early,left_wrist_view,311,images/003765_02_early_left_wrist_view.jpg,37782,e735e816d1bab99cfb632f7adce53b809ac1a0e82114c023e98f297c36d0c776
003765_02,003765,ready,left_wrist_view,437,images/003765_02_ready_left_wrist_view.jpg,53430,aed77957c6b852c4f7f213187538d59285c0d246050562f7b72c6c6bd0421242
003765_01,003765,early,right_wrist_view,88,images/003765_01_early_right_wrist_view.jpg,67859,5e4d261659c56f9dd077fc8122b89facfaf887bff01f34723d7a69398c0213de
003765_01,003765,ready,right_wrist_view,228,images/003765_01_ready_right_wrist_view.jpg,51709,a099e5ae50cf5ededb552a4260c169bf678c66114ff9d3a8439259ce64a7c6ff
003765_02,003765,early,right_wrist_view,311,images/003765_02_early_right_wrist_view.jpg,58155,d43b83e3def11effa0a2e19592a7b1ca2fc6d74d60ce59b6091186f121181f94
003765_02,003765,ready,right_wrist_view,437,images/003765_02_ready_right_wrist_view.jpg,64628,9f0547e3a954856a7507ca619aeb125167c2b4fc543001e0b7126ee53d2c3368
003775_01,003775,early,exo_view,78,images/003775_01_early_exo_view.jpg,50233,24d25138864abe88a3fa4318a70b103158c970e37d2a1b0b050da8a10db58aca
003775_01,003775,ready,exo_view,235,images/003775_01_ready_exo_view.jpg,50061,7235f1dee89502275fa7f285475abb91aefcf29afb4db9e4ce4078f9748351b3
003775_02,003775,early,exo_view,319,images/003775_02_early_exo_view.jpg,52743,5a2b47d6ed93c7facd6daa6bfd826a16e5a405583d067e65f85e546d0596ca3b
003775_02,003775,ready,exo_view,428,images/003775_02_ready_exo_view.jpg,50407,c7c613e9cb544112365fc08626b8c9071cca240c6300df5ea46d9c9287334513
003775_01,003775,early,front_view,78,images/003775_01_early_front_view.jpg,57272,7c37ed2c413a075078172428a9552a9c5b169a1a666d2dca73aa4c52fcd53991
003775_01,003775,ready,front_view,235,images/003775_01_ready_front_view.jpg,57468,67092e219de17de75cfa86df6296475e886976d85763bf655ea357d0c4029433
003775_02,003775,early,front_view,319,images/003775_02_early_front_view.jpg,56539,5c39b923a916157e3915d6667f1904fdc111d6bf24f5015cc006885100133c92
003775_02,003775,ready,front_view,428,images/003775_02_ready_front_view.jpg,54892,cc3ebd5fb5935bd8eda005cb90988d14db94c6e502ac90906bda23f06fd41498
003775_01,003775,early,human_front_view,78,images/003775_01_early_human_front_view.jpg,58622,37396130a83556a4359d9b3851bfbf8ac49f057d380b359161f8dd1d30142b37
003775_01,003775,ready,human_front_view,235,images/003775_01_ready_human_front_view.jpg,62921,613f6442796e9fc4e08ce2dcba5c64731f5c680b202ba041d5f107d282d1b768
003775_02,003775,early,human_front_view,319,images/003775_02_early_human_front_view.jpg,63255,baa9f94510b71982f317c6b7750e5d6a6e10ecab0401be5df08da18d8b95f8f4
003775_02,003775,ready,human_front_view,428,images/003775_02_ready_human_front_view.jpg,67060,35d7da5f56d08a27640cbffe8c7b06a91fa913aff30667dc60b6f28fe0dc283b
003775_01,003775,early,left_wrist_view,78,images/003775_01_early_left_wrist_view.jpg,69138,d37355f49216f5b8b3095178d2319abe3a32d15c91b25a1c3d9b9c5d98fe0631
003775_01,003775,ready,left_wrist_view,235,images/003775_01_ready_left_wrist_view.jpg,70479,36056fc9342a094d0bcd5804bf33b314d6287aef459db930065bb88f0809d8e5
003775_02,003775,early,left_wrist_view,319,images/003775_02_early_left_wrist_view.jpg,44748,c7e96ba7b8a83a17ddffb568e67eb284b1d28cc38db23df8af6c64c64b1ac240
003775_02,003775,ready,left_wrist_view,428,images/003775_02_ready_left_wrist_view.jpg,52874,4b748a677a025545f659847b5d914fd3aafa89546e1b91e35cfa45dacd435937
003775_01,003775,early,right_wrist_view,78,images/003775_01_early_right_wrist_view.jpg,67869,9d0f0e77b0e22ab87252e26a61e16faaaca20cc810ddf09e98c69625af954951
003775_01,003775,ready,right_wrist_view,235,images/003775_01_ready_right_wrist_view.jpg,47554,2c618d1571b057f985c2e85fb7035c7329893307967b7ab2b26233bcae7758ea
003775_02,003775,early,right_wrist_view,319,images/003775_02_early_right_wrist_view.jpg,56000,d7280503ca2051801e017bdd1769a1164a94459828b47fcd13e3c09ce80aaea3
003775_02,003775,ready,right_wrist_view,428,images/003775_02_ready_right_wrist_view.jpg,65077,2396ffab16ece482b41f953ac537c40a9899e303824f49e25a3af0e0b2217278
003783_01,003783,early,exo_view,82,images/003783_01_early_exo_view.jpg,50651,9b5130da9e2e723d044c4de376a0b0095412c47986df638bdbe5e4754441438e
003783_01,003783,ready,exo_view,223,images/003783_01_ready_exo_view.jpg,50056,3390f936f881e8033536d31d71f99568f2ccb7fa4e83e4cb4c7698265efc7446
003783_02,003783,early,exo_view,309,images/003783_02_early_exo_view.jpg,50832,0d8bf3fa78b336926ee2329b3867cfb5b23eff24272f5b0b0a124756100a9395
003783_02,003783,ready,exo_view,455,images/003783_02_ready_exo_view.jpg,50098,4cf64fefff8ee38f5417f899cb48ef00e71ad019f43fca2329a1ca6638c1ce8d
003783_01,003783,early,front_view,82,images/003783_01_early_front_view.jpg,56881,bcb553258b421367eb45a1ecd8d10d8a51dbce66e2fe3d0051f5ed331e32c1e6
003783_01,003783,ready,front_view,223,images/003783_01_ready_front_view.jpg,56333,3ecfab05f8b5408467f6115de93c479bcf814aa88dd15dfdfec654c39ab9284b
003783_02,003783,early,front_view,309,images/003783_02_early_front_view.jpg,54321,90fc3116a2f6457327b8ceb7b6463be680dde95d0d21387c0b2c29ba0af7f59e
003783_02,003783,ready,front_view,455,images/003783_02_ready_front_view.jpg,52787,46f2af6a0ea3a8c39f8ebcdcd8f714c2bdc89ca1783c8e06f886ac1c70b902a9
003783_01,003783,early,human_front_view,82,images/003783_01_early_human_front_view.jpg,56778,84600784d00d57804a97b2f20146ee295d47969dc57a3746673172d7e9339087
003783_01,003783,ready,human_front_view,223,images/003783_01_ready_human_front_view.jpg,64839,1e26bdf0851d80369cb4efe3f4bdbc9f4760eab9789214a68170f6fa6c120be3
003783_02,003783,early,human_front_view,309,images/003783_02_early_human_front_view.jpg,57509,97ce08e6750cc85356e2f038699d0f17294421a2306e71e5ad1db49e58495f00
003783_02,003783,ready,human_front_view,455,images/003783_02_ready_human_front_view.jpg,65823,acde0b1008599fe783c39d243b1081f5c4f43804faff5c0ef34f8619102e96ab
